date,fes_scenario,climate_member,simultaneous_commissioning,staggered_commissioning,simultaneous_minus_staggered_mwh
2042-09-10,Holistic Transition,member_13,5640.0,5640.0,0.0
2042-09-10,Holistic Transition,member_12,5078.9756,5078.9756,0.0
2042-09-14,Holistic Transition,member_06,0.0,0.0,0.0
2042-09-14,Holistic Transition,member_13,0.0,0.0,0.0
2042-08-24,Electric Engagement,member_12,0.0,0.0,0.0
2042-09-15,Electric Engagement,member_06,0.0,0.0,0.0
2042-09-21,Holistic Transition,member_06,22560.0,22560.0,0.0
2042-09-21,Electric Engagement,member_13,23970.0,23970.0,0.0
2042-09-21,Electric Engagement,member_12,23970.0,23970.0,0.0
2042-09-21,Electric Engagement,member_06,23970.0,23970.0,0.0
2042-09-20,Holistic Transition,member_13,11280.0,11280.0,0.0
2042-09-20,Holistic Transition,member_12,11280.0,11280.0,0.0
2042-09-20,Holistic Transition,member_06,11280.0,11280.0,0.0
2042-09-20,Electric Engagement,member_13,11280.0,11280.0,0.0
2042-09-20,Electric Engagement,member_12,11280.0,11280.0,0.0
2042-09-20,Electric Engagement,member_06,11280.0,11280.0,0.0
2042-09-17,Holistic Transition,member_12,5640.0,5640.0,0.0
2042-09-17,Holistic Transition,member_06,6103.5625,6103.5625,0.0
2042-09-16,Holistic Transition,member_13,0.0,0.0,0.0
2042-09-16,Holistic Transition,member_12,0.0,0.0,0.0
2042-09-16,Holistic Transition,member_06,0.0,0.0,0.0
2042-09-16,Electric Engagement,member_13,0.0,0.0,0.0
2042-09-16,Electric Engagement,member_12,0.0,0.0,0.0
2042-09-16,Electric Engagement,member_06,0.0,0.0,0.0
2042-09-15,Holistic Transition,member_13,0.0,0.0,0.0
2042-09-15,Holistic Transition,member_12,0.0,0.0,0.0
2042-09-15,Holistic Transition,member_06,0.0,0.0,0.0
2042-09-15,Electric Engagement,member_13,0.0,0.0,0.0
2042-09-15,Electric Engagement,member_12,0.0,0.0,0.0
2042-09-10,Holistic Transition,member_06,5640.0,5640.0,0.0
2042-09-10,Electric Engagement,member_13,9870.0,9870.0,0.0
2042-09-10,Electric Engagement,member_12,6710.187,6710.187,0.0
2042-09-10,Electric Engagement,member_06,8992.463,8992.463,0.0
2042-08-29,Holistic Transition,member_06,0.0,0.0,0.0
2042-08-29,Electric Engagement,member_13,0.0,0.0,0.0
2042-08-29,Electric Engagement,member_12,0.0,0.0,0.0
2042-08-29,Electric Engagement,member_06,0.0,0.0,0.0
2042-08-28,Holistic Transition,member_13,1410.0,1410.0,0.0
2042-08-28,Holistic Transition,member_12,1410.0,1410.0,0.0
2042-08-28,Holistic Transition,member_06,1410.0,1410.0,0.0
2042-08-28,Electric Engagement,member_13,1410.0,1410.0,0.0
2042-08-28,Electric Engagement,member_12,1410.0,1410.0,0.0
2042-08-28,Electric Engagement,member_06,1410.0,1410.0,0.0
2042-08-27,Holistic Transition,member_13,23500.0,23500.0,0.0
2042-08-27,Holistic Transition,member_06,23500.0,23500.0,0.0
2042-08-27,Electric Engagement,member_13,23500.0,23500.0,0.0
2042-08-27,Electric Engagement,member_12,23500.0,23500.0,0.0
2042-08-27,Electric Engagement,member_06,23500.0,23500.0,0.0
2042-08-25,Holistic Transition,member_13,23101.67,23101.67,0.0
2042-08-25,Holistic Transition,member_12,20680.0,20680.0,0.0
2042-08-25,Holistic Transition,member_06,21512.564,21512.564,0.0
2042-08-25,Electric Engagement,member_13,25850.0,25850.0,0.0
2042-08-24,Holistic Transition,member_13,0.0,0.0,0.0
2042-08-24,Holistic Transition,member_12,0.0,0.0,0.0
2042-08-24,Holistic Transition,member_06,0.0,0.0,0.0
2042-08-24,Electric Engagement,member_13,0.0,0.0,0.0
2042-08-29,Holistic Transition,member_12,0.0,0.0,0.0
2042-08-29,Holistic Transition,member_13,0.0,0.0,0.0
2042-09-05,Electric Engagement,member_06,0.0,0.0,0.0
2042-09-07,Electric Engagement,member_12,228.6685,228.6685,0.0
2042-09-09,Holistic Transition,member_13,32900.0,32900.0,0.0
2042-09-09,Holistic Transition,member_12,32900.0,32900.0,0.0
2042-09-09,Holistic Transition,member_06,32900.0,32900.0,0.0
2042-09-09,Electric Engagement,member_13,32900.0,32900.0,0.0
2042-09-09,Electric Engagement,member_12,32900.0,32900.0,0.0
2042-09-09,Electric Engagement,member_06,32900.0,32900.0,0.0
2042-09-07,Holistic Transition,member_13,0.0,0.0,0.0
2042-09-07,Holistic Transition,member_12,0.0,0.0,0.0
2042-09-07,Holistic Transition,member_06,0.0,0.0,0.0
2042-09-07,Electric Engagement,member_13,2480.7456,2480.7456,0.0
2042-09-07,Electric Engagement,member_06,1805.5161,1805.5161,0.0
2042-09-05,Electric Engagement,member_12,0.0,0.0,0.0
2042-09-06,Holistic Transition,member_13,0.0,0.0,0.0
2042-09-06,Holistic Transition,member_12,0.0,0.0,0.0
2042-09-06,Holistic Transition,member_06,0.0,0.0,0.0
2042-09-06,Electric Engagement,member_13,0.0,0.0,0.0
2042-09-06,Electric Engagement,member_12,0.0,0.0,0.0
2042-09-06,Electric Engagement,member_06,0.0,0.0,0.0
2042-09-05,Holistic Transition,member_13,0.0,0.0,0.0
2042-09-05,Holistic Transition,member_12,0.0,0.0,0.0
2042-09-05,Holistic Transition,member_06,0.0,0.0,0.0
2042-09-05,Electric Engagement,member_13,0.0,0.0,0.0
2042-01-25,Electric Engagement,member_12,33370.0,33370.0,0.0
2042-01-24,Holistic Transition,member_13,33370.0,33370.0,0.0
2041-04-05,Electric Engagement,member_12,0.0,0.0,0.0
2041-08-18,Holistic Transition,member_12,14252.904,14252.904,0.0
2041-08-13,Holistic Transition,member_13,8822.522,8822.522,0.0
2041-08-13,Holistic Transition,member_12,8460.0,8460.0,0.0
2041-08-13,Holistic Transition,member_06,8460.0,8460.0,0.0
2041-08-13,Electric Engagement,member_13,9870.0,9870.0,0.0
2041-08-13,Electric Engagement,member_12,9870.0,9870.0,0.0
2041-08-13,Electric Engagement,member_06,9870.0,9870.0,0.0
2041-08-12,Holistic Transition,member_13,3187.7224,3187.7224,0.0
2041-08-12,Holistic Transition,member_12,2820.0,2820.0,0.0
2041-08-12,Holistic Transition,member_06,2820.0,2820.0,0.0
2041-08-12,Electric Engagement,member_13,5640.0,5640.0,0.0
2041-08-12,Electric Engagement,member_12,4920.732,4920.732,0.0
2041-08-12,Electric Engagement,member_06,4765.982,4765.982,0.0
2041-08-11,Holistic Transition,member_13,2578.5393,2578.5393,0.0
2041-08-11,Holistic Transition,member_12,1561.8412,1561.8412,0.0
2041-08-11,Holistic Transition,member_06,1473.7609,1473.7609,0.0
2041-08-11,Electric Engagement,member_13,7059.9966,7059.9966,0.0
2041-08-07,Holistic Transition,member_13,16109.444,16109.444,0.0
2041-08-07,Holistic Transition,member_12,14100.0,14100.0,0.0
2041-08-07,Holistic Transition,member_06,14868.916,14868.916,0.0
2041-08-07,Electric Engagement,member_13,20311.342,20311.342,0.0
2041-08-07,Electric Engagement,member_12,16349.244,16349.244,0.0
2041-08-07,Electric Engagement,member_06,19061.508,19061.508,0.0
2041-08-05,Holistic Transition,member_13,11280.0,11280.0,0.0
2041-08-18,Holistic Transition,member_06,14071.566,14071.566,0.0
2041-08-18,Holistic Transition,member_13,15932.398,15932.398,0.0
2041-08-05,Holistic Transition,member_06,11280.0,11280.0,0.0
2041-08-20,Electric Engagement,member_06,0.0,0.0,0.0
2041-08-24,Holistic Transition,member_13,0.0,0.0,0.0
2041-08-24,Holistic Transition,member_12,0.0,0.0,0.0
2041-08-24,Holistic Transition,member_06,0.0,0.0,0.0
2041-08-24,Electric Engagement,member_13,0.0,0.0,0.0
2041-08-24,Electric Engagement,member_12,0.0,0.0,0.0
2041-08-24,Electric Engagement,member_06,0.0,0.0,0.0
2041-08-22,Holistic Transition,member_13,12690.0,12690.0,0.0
2041-08-22,Holistic Transition,member_12,12690.0,12690.0,0.0
2041-08-22,Holistic Transition,member_06,12690.0,12690.0,0.0
2041-08-22,Electric Engagement,member_13,15510.0,15510.0,0.0
2041-08-22,Electric Engagement,member_12,14500.781,14500.781,0.0
2041-08-22,Electric Engagement,member_06,14258.039,14258.039,0.0
2041-08-21,Holistic Transition,member_13,0.0,0.0,0.0
2041-08-21,Holistic Transition,member_12,0.0,0.0,0.0
2041-08-21,Holistic Transition,member_06,0.0,0.0,0.0
2041-08-21,Electric Engagement,member_13,0.0,0.0,0.0
2041-08-21,Electric Engagement,member_12,0.0,0.0,0.0
2041-08-21,Electric Engagement,member_06,0.0,0.0,0.0
2041-08-20,Holistic Transition,member_13,0.0,0.0,0.0
2041-08-20,Holistic Transition,member_12,0.0,0.0,0.0
2041-08-20,Holistic Transition,member_06,0.0,0.0,0.0
2041-08-20,Electric Engagement,member_13,0.0,0.0,0.0
2041-08-20,Electric Engagement,member_12,0.0,0.0,0.0
2041-08-05,Holistic Transition,member_12,11280.0,11280.0,0.0
2041-08-05,Electric Engagement,member_13,12690.0,12690.0,0.0
2042-01-24,Holistic Transition,member_12,33370.0,33370.0,0.0
2041-07-17,Holistic Transition,member_12,5640.0,5640.0,0.0
2041-07-17,Electric Engagement,member_13,7880.2437,7880.2437,0.0
2041-07-17,Electric Engagement,member_12,6848.49,6848.49,0.0
2041-07-17,Electric Engagement,member_06,6710.462,6710.462,0.0
2041-07-16,Holistic Transition,member_13,0.0,0.0,0.0
2041-07-16,Holistic Transition,member_12,0.0,0.0,0.0
2041-07-16,Holistic Transition,member_06,0.0,0.0,0.0
2041-07-16,Electric Engagement,member_13,0.0,0.0,0.0
2041-07-16,Electric Engagement,member_12,0.0,0.0,0.0
2041-07-16,Electric Engagement,member_06,0.0,0.0,0.0
2041-07-15,Holistic Transition,member_13,0.0,0.0,0.0
2041-07-15,Holistic Transition,member_12,0.0,0.0,0.0
2041-07-15,Holistic Transition,member_06,0.0,0.0,0.0
2041-07-15,Electric Engagement,member_13,0.0,0.0,0.0
2041-07-15,Electric Engagement,member_12,0.0,0.0,0.0
2041-07-15,Electric Engagement,member_06,0.0,0.0,0.0
2041-07-14,Holistic Transition,member_13,0.0,0.0,0.0
2041-07-14,Holistic Transition,member_12,0.0,0.0,0.0
2041-07-14,Holistic Transition,member_06,0.0,0.0,0.0
2041-07-14,Electric Engagement,member_13,0.0,0.0,0.0
2041-07-14,Electric Engagement,member_12,0.0,0.0,0.0
2041-07-14,Electric Engagement,member_06,0.0,0.0,0.0
2041-07-10,Holistic Transition,member_13,21150.0,21150.0,0.0
2041-07-10,Holistic Transition,member_12,21150.0,21150.0,0.0
2041-07-17,Holistic Transition,member_06,5640.0,5640.0,0.0
2041-07-17,Holistic Transition,member_13,5640.0,5640.0,0.0
2041-08-05,Electric Engagement,member_12,11280.0,11280.0,0.0
2041-07-18,Electric Engagement,member_06,7050.0,7050.0,0.0
2041-08-05,Electric Engagement,member_06,11280.0,11280.0,0.0
2041-08-01,Holistic Transition,member_13,29218.883,29218.883,0.0
2041-08-01,Holistic Transition,member_12,28907.168,28907.168,0.0
2041-08-01,Holistic Transition,member_06,28320.77,28320.77,0.0
2041-08-01,Electric Engagement,member_13,33370.0,33370.0,0.0
2041-08-01,Electric Engagement,member_12,33061.54,33061.54,0.0
2041-08-01,Electric Engagement,member_06,32737.334,32737.334,0.0
2041-07-31,Holistic Transition,member_13,12854.574,12854.574,0.0
2041-07-31,Holistic Transition,member_12,12690.0,12690.0,0.0
2041-07-31,Holistic Transition,member_06,12690.0,12690.0,0.0
2041-07-31,Electric Engagement,member_12,12952.013,12952.013,0.0
2041-07-31,Electric Engagement,member_06,12740.707,12740.707,0.0
2041-07-24,Holistic Transition,member_13,24751.21,24751.21,0.0
2041-07-24,Holistic Transition,member_12,23710.531,23710.531,0.0
2041-07-24,Holistic Transition,member_06,23572.91,23572.91,0.0
2041-07-24,Electric Engagement,member_13,24910.0,24910.0,0.0
2041-07-24,Electric Engagement,member_12,24910.0,24910.0,0.0
2041-07-24,Electric Engagement,member_06,24910.0,24910.0,0.0
2041-07-18,Holistic Transition,member_13,5640.0,5640.0,0.0
2041-07-18,Holistic Transition,member_12,4690.3984,4690.3984,0.0
2041-07-18,Holistic Transition,member_06,4734.8057,4734.8057,0.0
2041-07-18,Electric Engagement,member_13,7050.0,7050.0,0.0
2041-07-18,Electric Engagement,member_12,7050.0,7050.0,0.0
2041-08-25,Electric Engagement,member_06,18206.86,18206.86,0.0
2041-08-25,Electric Engagement,member_12,18323.639,18323.639,0.0
2041-08-25,Electric Engagement,member_13,19206.729,19206.729,0.0
2041-09-16,Holistic Transition,member_06,0.0,0.0,0.0
2041-09-16,Electric Engagement,member_12,0.0,0.0,0.0
2041-09-16,Electric Engagement,member_06,0.0,0.0,0.0
2041-09-15,Holistic Transition,member_13,0.0,0.0,0.0
2041-09-15,Holistic Transition,member_12,0.0,0.0,0.0
2041-09-15,Holistic Transition,member_06,0.0,0.0,0.0
2041-09-15,Electric Engagement,member_13,0.0,0.0,0.0
2041-09-15,Electric Engagement,member_12,0.0,0.0,0.0
2041-09-15,Electric Engagement,member_06,0.0,0.0,0.0
2041-09-14,Holistic Transition,member_13,0.0,0.0,0.0
2041-09-14,Holistic Transition,member_12,0.0,0.0,0.0
2041-09-14,Holistic Transition,member_06,0.0,0.0,0.0
2041-09-14,Electric Engagement,member_13,0.0,0.0,0.0
2041-09-14,Electric Engagement,member_12,0.0,0.0,0.0
2041-09-14,Electric Engagement,member_06,0.0,0.0,0.0
2041-09-13,Holistic Transition,member_13,0.0,0.0,0.0
2041-09-13,Holistic Transition,member_12,0.0,0.0,0.0
2041-09-13,Holistic Transition,member_06,0.0,0.0,0.0
2041-09-13,Electric Engagement,member_13,0.0,0.0,0.0
2041-09-13,Electric Engagement,member_12,0.0,0.0,0.0
2041-09-13,Electric Engagement,member_06,0.0,0.0,0.0
2041-09-12,Holistic Transition,member_13,10810.0,10810.0,0.0
2041-09-12,Holistic Transition,member_12,10500.903,10500.903,0.0
2041-09-12,Holistic Transition,member_06,10242.329,10242.329,0.0
2041-09-16,Electric Engagement,member_13,0.0,0.0,0.0
2041-09-16,Holistic Transition,member_12,0.0,0.0,0.0
2041-08-25,Holistic Transition,member_06,16842.035,16842.035,0.0
2041-09-16,Holistic Transition,member_13,0.0,0.0,0.0
2041-09-24,Holistic Transition,member_12,0.0,0.0,0.0
2041-09-24,Holistic Transition,member_06,0.0,0.0,0.0
2041-09-24,Electric Engagement,member_13,0.0,0.0,0.0
2041-09-24,Electric Engagement,member_12,0.0,0.0,0.0
2041-09-24,Electric Engagement,member_06,0.0,0.0,0.0
2041-09-23,Holistic Transition,member_12,2211.128,2211.128,0.0
2041-09-22,Holistic Transition,member_13,3873.5693,3873.5693,0.0
2041-09-22,Holistic Transition,member_12,2876.412,2876.412,0.0
2041-09-22,Holistic Transition,member_06,4230.0,4230.0,0.0
2041-09-22,Electric Engagement,member_13,4803.861,4803.861,0.0
2041-09-22,Electric Engagement,member_12,4230.0,4230.0,0.0
2041-09-22,Electric Engagement,member_06,6626.2305,6626.2305,0.0
2041-09-19,Holistic Transition,member_13,12880.754,12880.754,0.0
2041-09-19,Holistic Transition,member_12,15008.816,15008.816,0.0
2041-09-19,Holistic Transition,member_06,12014.777,12014.777,0.0
2041-09-18,Holistic Transition,member_13,22591.646,22591.646,0.0
2041-09-18,Holistic Transition,member_06,22013.832,22013.832,0.0
2041-09-17,Holistic Transition,member_13,5640.0,5640.0,0.0
2041-09-17,Holistic Transition,member_12,5020.4756,5020.4756,0.0
2041-09-17,Holistic Transition,member_06,4890.116,4890.116,0.0
2041-09-17,Electric Engagement,member_13,7050.0,7050.0,0.0
2041-09-17,Electric Engagement,member_12,7050.0,7050.0,0.0
2041-09-17,Electric Engagement,member_06,7050.0,7050.0,0.0
2041-09-12,Electric Engagement,member_13,11188.47,11188.47,0.0
2041-09-12,Electric Engagement,member_12,10810.0,10810.0,0.0
2041-09-12,Electric Engagement,member_06,10810.0,10810.0,0.0
2041-09-11,Holistic Transition,member_13,7990.0,7990.0,0.0
2041-09-05,Electric Engagement,member_12,0.0,0.0,0.0
2041-09-05,Electric Engagement,member_06,0.0,0.0,0.0
2041-09-04,Holistic Transition,member_13,24910.0,24910.0,0.0
2041-09-04,Electric Engagement,member_13,27730.0,27730.0,0.0
2041-09-04,Electric Engagement,member_12,26626.863,26626.863,0.0
2041-09-04,Electric Engagement,member_06,26351.45,26351.45,0.0
2041-08-29,Holistic Transition,member_13,0.0,0.0,0.0
2041-08-29,Holistic Transition,member_12,0.0,0.0,0.0
2041-08-29,Holistic Transition,member_06,0.0,0.0,0.0
2041-08-29,Electric Engagement,member_13,0.0,0.0,0.0
2041-08-29,Electric Engagement,member_12,0.0,0.0,0.0
2041-08-29,Electric Engagement,member_06,0.0,0.0,0.0
2041-08-28,Holistic Transition,member_13,1410.0,1410.0,0.0
2041-08-28,Holistic Transition,member_12,1410.0,1410.0,0.0
2041-08-28,Holistic Transition,member_06,1410.0,1410.0,0.0
2041-08-28,Electric Engagement,member_13,1410.0,1410.0,0.0
2041-08-28,Electric Engagement,member_12,1410.0,1410.0,0.0
2041-08-28,Electric Engagement,member_06,1410.0,1410.0,0.0
2041-08-26,Holistic Transition,member_13,16648.184,16648.184,0.0
2041-08-26,Holistic Transition,member_12,15841.15,15841.15,0.0
2041-08-26,Holistic Transition,member_06,15763.402,15763.402,0.0
2041-08-25,Holistic Transition,member_13,17722.691,17722.691,0.0
2041-08-25,Holistic Transition,member_12,16944.893,16944.893,0.0
2041-09-05,Electric Engagement,member_13,1642.9568,1642.9568,0.0
2041-09-05,Holistic Transition,member_06,0.0,0.0,0.0
2041-09-05,Holistic Transition,member_12,0.0,0.0,0.0
2041-09-07,Holistic Transition,member_13,0.0,0.0,0.0
2041-09-11,Holistic Transition,member_12,6193.6084,6193.6084,0.0
2041-09-11,Holistic Transition,member_06,6070.049,6070.049,0.0
2041-09-11,Electric Engagement,member_13,8338.482,8338.482,0.0
2041-09-11,Electric Engagement,member_12,7990.0,7990.0,0.0
2041-09-11,Electric Engagement,member_06,7990.0,7990.0,0.0
2041-09-10,Holistic Transition,member_13,3721.1973,3721.1973,0.0
2041-09-10,Holistic Transition,member_12,2820.0,2820.0,0.0
2041-09-10,Holistic Transition,member_06,2820.0,2820.0,0.0
2041-09-10,Electric Engagement,member_12,5653.0073,5653.0073,0.0
2041-09-10,Electric Engagement,member_06,5640.0,5640.0,0.0
2041-09-07,Holistic Transition,member_12,0.0,0.0,0.0
2041-09-05,Holistic Transition,member_13,0.0,0.0,0.0
2041-09-07,Holistic Transition,member_06,0.0,0.0,0.0
2041-09-07,Electric Engagement,member_13,2820.0,2820.0,0.0
2041-09-07,Electric Engagement,member_12,402.16104,402.16104,0.0
2041-09-07,Electric Engagement,member_06,252.43623,252.43623,0.0
2041-09-06,Holistic Transition,member_13,0.0,0.0,0.0
2041-09-06,Holistic Transition,member_12,0.0,0.0,0.0
2041-09-06,Holistic Transition,member_06,0.0,0.0,0.0
2041-09-06,Electric Engagement,member_13,0.0,0.0,0.0
2041-09-06,Electric Engagement,member_12,0.0,0.0,0.0
2041-09-06,Electric Engagement,member_06,0.0,0.0,0.0
2041-07-10,Holistic Transition,member_06,21150.0,21150.0,0.0
2041-07-10,Electric Engagement,member_13,21150.0,21150.0,0.0
2041-07-10,Electric Engagement,member_12,21150.0,21150.0,0.0
2041-05-19,Holistic Transition,member_06,22090.0,22090.0,0.0
2041-05-19,Electric Engagement,member_12,22090.0,22090.0,0.0
2041-05-19,Electric Engagement,member_06,22090.0,22090.0,0.0
2041-05-16,Holistic Transition,member_13,22185.852,22185.852,0.0
2041-05-16,Holistic Transition,member_12,23970.0,23970.0,0.0
2041-05-16,Holistic Transition,member_06,19978.266,19978.266,0.0
2041-05-16,Electric Engagement,member_13,23970.0,23970.0,0.0
2041-05-16,Electric Engagement,member_12,23970.0,23970.0,0.0
2041-05-16,Electric Engagement,member_06,23970.0,23970.0,0.0
2041-05-12,Holistic Transition,member_13,22560.0,22560.0,0.0
2041-05-12,Holistic Transition,member_12,22603.598,22603.598,0.0
2041-05-12,Holistic Transition,member_06,22560.0,22560.0,0.0
2041-05-12,Electric Engagement,member_13,22560.0,22560.0,0.0
2041-05-12,Electric Engagement,member_12,24790.338,24790.338,0.0
2041-05-12,Electric Engagement,member_06,22560.0,22560.0,0.0
2041-05-10,Holistic Transition,member_13,22090.0,22090.0,0.0
2041-05-10,Holistic Transition,member_12,24575.871,24575.871,0.0
2041-05-10,Holistic Transition,member_06,22090.0,22090.0,0.0
2041-05-10,Electric Engagement,member_13,23156.75,23156.75,0.0
2041-05-10,Electric Engagement,member_12,26320.0,26320.0,0.0
2041-05-10,Electric Engagement,member_06,22090.0,22090.0,0.0
2041-05-07,Holistic Transition,member_13,3326.6482,3326.6482,0.0
2041-05-07,Holistic Transition,member_12,7050.0,7050.0,0.0
2041-05-07,Holistic Transition,member_06,4230.0,4230.0,0.0
2041-05-19,Electric Engagement,member_13,22090.0,22090.0,0.0
2041-05-19,Holistic Transition,member_12,22090.0,22090.0,0.0
2041-06-08,Electric Engagement,member_06,19740.0,19740.0,0.0
2041-05-19,Holistic Transition,member_13,22090.0,22090.0,0.0
2041-06-06,Holistic Transition,member_12,31268.098,31268.098,0.0
2041-06-06,Holistic Transition,member_06,31110.656,31110.656,0.0
2041-06-06,Electric Engagement,member_13,32900.0,32900.0,0.0
2041-06-06,Electric Engagement,member_12,32900.0,32900.0,0.0
2041-06-06,Electric Engagement,member_06,32900.0,32900.0,0.0
2041-06-01,Holistic Transition,member_13,23970.0,23970.0,0.0
2041-06-01,Holistic Transition,member_12,25380.0,25380.0,0.0
2041-06-01,Holistic Transition,member_06,23970.0,23970.0,0.0
2041-06-01,Electric Engagement,member_13,25380.0,25380.0,0.0
2041-06-01,Electric Engagement,member_12,26708.518,26708.518,0.0
2041-06-01,Electric Engagement,member_06,24709.418,24709.418,0.0
